gauge_id,lon,lat
2378,6.2721391817164625,46.63428843758337
2386,8.968655322607244,47.483439344698716
2387,9.57710027943244,46.59711901627583
2392,9.51456642582712,47.22103008159506
2403,9.892506717086388,46.50425951831134
2409,7.897819194447821,46.80991456901991
2410,9.535475360785338,47.13622105278569
2412,7.010533727546921,46.61987099151677
2414,8.998775359159655,47.38115910684163
2415,8.638788301925068,47.40345680233191
2416,8.274572186971685,47.178519004655904
2417,8.18044021966317,47.131410004356205
2418,9.614155134454911,46.537139232026604
2419,8.343852609576695,46.52088297065367
2420,9.172182486754288,46.33910410056965
2426,9.327144522128517,46.98395963670311
2430,8.99624920599487,46.62625566838703
2432,6.455121458037621,46.60601328024392
2433,6.300643308351486,46.5249587958607
2434,7.693268672850792,47.312652906212186
2436,8.213362496435048,46.95479476856266
2437,6.793300719659707,46.58741027794493
2446,6.727953467182795,46.804233474517076
2447,6.8987558716341075,46.728041867452966
2450,7.981167568455175,47.13644400119022
2457,8.114472410562858,46.649031688751435
2458,6.923495301981899,47.06044817474978
2461,8.86802896140127,46.03400993456235
2462,9.874208237924478,46.48158030210206
2463,8.908712954017547,46.026380312962765
2467,7.190656866877785,46.64147843026954
2468,9.36754232859636,47.32812474641454
2469,7.674134128589105,46.52360777833765
2471,7.814805621659405,47.14007071731514
2473,9.530907133311075,46.83954973659222
2474,9.123013023787292,46.37411878138599
2475,8.597235318088448,46.408161205642166
2477,8.582964347398685,47.147097220255084
2478,7.307732648674819,47.30136775550862
2480,6.620918349817654,46.936446298007134
2481,8.422119819978441,46.85109140941259
2484,8.611711171731407,47.05481792066297
2485,7.0562848334384976,47.413572109562864
2486,6.933596073344714,46.509038160576864
2487,8.033776018369757,46.92798233629158
2488,7.4482996466399305,46.55344029168537
2490,6.016123464992715,46.28222782480046
2491,8.756711773406678,46.861984691680426
2493,6.190164329990692,46.468036081544106
2494,8.71391022757948,46.47026869159162
2497,7.91024305782925,47.11064884977439
2498,9.14588152019399,46.63597056883119
2500,7.544968796420911,46.948556029769556
2602,9.3318903232521,46.65559992917971
2603,7.8877224762945435,46.92078883888696
2604,8.688474359019441,47.12822334984149
2605,8.802616560541397,46.315558402109474
2606,7.214916939315514,46.276769540839034
2607,8.4140154638629,46.52101952822355
2608,8.201487318920375,47.09052014571313
2609,8.721966254259755,47.08459723957727
2610,7.501099266075196,47.331735393340686
2612,8.874023779154978,46.28020442097252
2613,8.475632423645438,47.13345343282464
2615,8.48428239505756,47.125572351139
2617,10.39501085137658,46.59914756410259
2620,9.635965439974132,46.35099486183317
2623,8.395229541278281,46.55866900012686
2629,8.952254147096903,46.09484126630438
2630,7.366781083319686,46.28577396790073
2631,9.117045029147816,46.502088224463805
2634,8.07759305385596,46.96297971033225
2635,8.755023601992745,47.08655914029423
2640,7.219767383392249,47.31193150073397
2642,6.72586301737118,46.802961664685974
2644,9.780551050517175,46.43539464643616
3001,9.429902626221718,46.73776095708809
3002,9.617294660574972,47.266863059382615
3003,9.894796301429443,47.09914641035369
3004,9.629426584340852,47.25660930490095
3005,9.59390609921095,47.135430255982435
3006,9.530944663803403,46.83973547440855
3007,9.736039387898327,47.38563251802428
3008,9.710256947039133,47.35608049709225
3009,9.92855839623773,47.08936643686589
3010,9.680705447630912,47.36238294987944
3011,9.775323699521104,47.399284613226136
3012,9.823481924062797,47.60400340829643
3013,9.781725741996521,47.26317545859816
3014,9.780673300497352,47.54066519965139
3015,9.809810842624039,47.44003380421399
3016,9.776303221048583,47.35723686948502
3017,9.96526001961203,47.42067861600782
3018,9.738554559142269,47.09050897858579
3019,9.983794960398921,47.00969839828412
3020,9.887954148270195,47.56559017993024
3021,9.957650454052507,47.30348646013306
3022,9.966361118024379,47.233895636319225
3023,9.972342366268055,47.37279697112921
3024,10.041234908070438,47.4916835716961
3025,10.034003874992658,47.072128927221684
3026,10.077294791185603,47.45685406857348
3027,10.002884779909206,47.28952233055694
3028,10.062707711458902,47.4783531851314
3029,10.054926530537829,47.36246447534666
3030,10.084823886046989,47.25865733011837
3031,10.131846873543532,47.124114287998694
3032,10.397230967241189,46.95390298856264
3033,10.12396579360807,46.656565736528655
4001,7.794805621159093,47.76045296570478
4002,7.91858898414843,47.79178788411722
4003,8.170707706999268,47.95643545472991
4004,8.339684917510382,47.83817970136602
4005,8.298826383590061,47.7938705647259
4006,8.246061791186083,47.891784348062565
4007,8.802324658598325,47.868184183166754
4008,8.823180552151328,47.84980438440652
4009,9.021120102760664,47.869492918250394
4010,9.57462836655531,47.173423457061986
4011,9.289744669406403,47.8047274774353
4012,9.358112551670876,47.79963289789351
4013,9.439295008112406,47.81642372567172
4014,9.461495554888526,47.776923883410504
4015,9.655699971548454,47.841518113950784
4016,9.934051461346968,47.6752533787407
4017,9.812346859145663,47.80957710554865
4018,9.619029276276722,47.93516218903163
4019,9.714562796027334,47.593176967684805
4020,10.05305638149686,47.690817958549
4021,9.986404700402693,47.63109644971467
4022,9.94368725333569,47.69083877037219
4023,10.017985560558753,47.60478509189532
4024,10.069714270183653,47.51751848362314
4025,10.128845021123292,47.65088621139763
4026,10.147371951703324,47.62781645798653
5001,5.994733888963122,46.27699278353942
5002,6.007269169976189,46.30922874846358
5003,6.102366737753972,46.107578669839235
5004,6.092493925308039,46.49030407049149
5005,6.230771914996573,46.80681430873104
5006,6.217362711270755,46.6905879677742
5007,6.208382622326297,46.75236961459586
5008,6.3991563781326475,46.18869752411748
5009,6.234457088574188,46.71037225166056
5010,6.360837776584432,46.78013361528362
5011,6.233546314310675,46.853368122329705
5012,6.2470422906346,46.732945255692435
5013,6.302089620745515,46.786907234947236
5014,6.289517967783506,46.770449669264416
5015,6.3881441739935125,46.27982295177476
5016,6.410730077154623,46.76595627563109
5017,6.478412878168006,45.95276233111584
5018,6.4483612668195445,46.301401697872414
5019,6.460571878590132,46.031606008645774
5020,6.489965036934746,46.17910212377463
5021,6.292776961448676,46.82435230210145
5022,6.675428760111834,46.10194277167892
5023,6.683833029706812,46.255501405751794
5024,6.5444116456827315,46.99555544012639
5025,6.778828232091211,45.912953369188635
5026,6.696562497559057,46.19954762728324
5027,6.818128557240715,45.89883078586988
5028,6.697148960716463,46.357908436018306
5029,6.755665708387904,46.2822910963596
5030,6.396830544526801,46.89570364485593
5031,6.941810719248721,45.93560241570719
5032,6.504125254499506,46.954456744180234
6001,7.913278682473075,45.95827558684661
6002,7.9972700666195,45.96301956599047
6003,8.119983568073334,46.059107545496396
6004,8.191710647422918,46.132635872231226
6005,8.261830911727372,46.240425359719396
6006,8.347461404798954,46.32993649041538
6007,8.22302278841084,46.14829044342888
6008,8.358826635923695,45.869149334719786
6009,8.454631311783167,46.03103944015202
6010,8.57257878183436,46.000238124149725
6011,8.648370341647148,46.1692968922604
